Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J14,294,3,0,147,0,0
J2,168,4,5,160,0,0
J20,274,2,32,218,0,0
J11,476,4,70,312,0,0
J13,478,8,92,374,0,0
J5,410,7,124,394,0,0
J3,384,8,135,401,17,1
J8,426,7,190,456,30,1
J17,474,2,254,548,74,1
J6,508,10,295,617,109,1
J7,578,3,313,662,84,1
J16,502,5,355,727,225,1
J19,688,6,367,760,72,1
J4,616,5,442,855,239,1
J18,632,8,532,907,275,1
J12,638,8,617,991,353,1
J9,702,8,670,1026,324,1
J1,514,7,743,1117,603,1
J15,704,6,814,1185,481,1
J10,644,5,908,1266,622,1

TT,TWT,T_max,NT,,,
3508,22421,622,14,,,
