Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J4,302,5,0,151,0,0
J10,408,5,4,208,0,0
J2,494,4,11,306,0,0
J8,486,7,47,384,0,0
J16,404,5,114,400,0,0
J7,436,3,163,454,18,1
J3,586,8,195,526,0,0
J5,440,7,196,545,105,1
J15,388,6,260,582,194,1
J20,610,2,349,681,71,1
J17,632,2,402,768,136,1
J14,544,3,404,778,234,1
J13,474,8,464,839,365,1
J11,600,4,562,877,277,1
J1,650,7,640,1003,353,1
J19,572,6,677,1012,440,1
J9,596,8,756,1069,473,1
J12,526,8,829,1167,641,1
J6,688,10,893,1246,558,1
J18,648,8,967,1342,694,1

TT,TWT,T_max,NT,,,
4559,32252,694,14,,,
