Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,252,8,0,126,0,0
J17,382,2,15,218,0,0
J9,414,8,47,287,0,0
J15,450,6,74,334,0,0
J8,442,7,86,377,0,0
J13,394,8,124,385,0,0
J12,468,8,138,457,0,0
J11,514,4,229,555,41,1
J6,554,10,305,595,41,1
J14,470,3,341,650,180,1
J19,538,6,370,723,185,1
J7,556,3,438,776,220,1
J1,546,7,491,834,288,1
J2,578,4,545,890,312,1
J4,676,5,628,985,309,1
J10,610,5,699,1016,406,1
J20,540,2,786,1062,522,1
J16,530,5,880,1171,641,1
J5,706,7,957,1310,604,1
J18,686,8,1034,1377,691,1

TT,TWT,T_max,NT,,,
4440,23728,691,13,,,
