Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,470,7,0,235,0,0
J10,230,5,9,243,13,1
J1,332,7,12,288,0,0
J14,310,3,27,310,0,0
J18,444,8,57,364,0,0
J12,540,8,112,417,0,0
J20,576,2,166,532,0,0
J3,636,8,223,592,0,0
J8,688,7,287,677,0,0
J6,860,10,321,778,0,0
J15,432,6,412,821,389,1
J16,374,5,421,855,481,1
J7,488,3,436,894,406,1
J9,476,8,463,939,463,1
J17,496,2,505,1019,523,1
J19,500,6,593,1056,556,1
J4,536,5,643,1119,583,1
J2,472,4,691,1192,720,1
J11,564,4,755,1278,714,1
J13,472,8,766,1322,850,1

TT,TWT,T_max,NT
5698,29559,850,11

Metric,Value
Objective optimized,NT
Runtime (s),1.1005859375
Iterations,10
d,10
Seed,42
