Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J12,348,8,0,174,0,0
J5,210,7,3,196,0,0
J3,236,8,17,252,16,1
J19,468,6,33,285,0,0
J8,358,7,75,335,0,0
J1,396,7,152,390,0,0
J10,380,5,213,451,71,1
J9,524,8,254,517,0,0
J4,582,5,300,609,27,1
J20,412,2,342,625,213,1
J17,556,2,405,693,137,1
J7,502,3,439,736,234,1
J18,496,8,506,791,295,1
J15,554,6,572,882,328,1
J13,558,8,625,981,423,1
J16,692,5,697,1045,353,1
J14,632,3,756,1095,463,1
J6,682,10,851,1203,521,1
J11,618,4,943,1252,634,1
J2,732,4,1021,1387,655,1

TT,TWT,T_max,NT
4370,23252,655,14

Metric,Value
Objective optimized,TT
Runtime (s),0.9369227886199951
Iterations,10
d,10
Seed,42
