Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,470,7,0,235,0,0
J11,564,4,9,340,0,0
J14,310,3,20,362,52,1
J10,230,5,50,370,140,1
J16,374,5,53,404,30,1
J2,472,4,68,487,15,1
J1,332,7,132,532,200,1
J19,500,6,147,569,69,1
J15,432,6,197,612,180,1
J12,540,8,206,653,113,1
J18,444,8,260,697,253,1
J17,496,2,315,777,281,1
J9,476,8,403,821,345,1
J7,488,3,445,860,372,1
J4,536,5,472,923,387,1
J13,472,8,520,980,508,1
J20,576,2,547,1095,519,1
J3,636,8,604,1155,519,1
J8,688,7,668,1240,552,1
J6,860,10,702,1341,481,1

TT,TWT,T_max,NT
5016,31189,552,18

Metric,Value
Objective optimized,T_max
Runtime (s),1.028285026550293
Iterations,10
d,10
Seed,42
