Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J15,276,6,0,138,0,0
J3,380,8,38,251,0,0
J13,304,8,47,293,0,0
J16,438,5,123,347,0,0
J4,322,5,128,393,71,1
J19,412,6,185,423,11,1
J11,446,4,207,467,21,1
J6,452,10,232,500,48,1
J18,584,8,311,632,48,1
J1,448,7,340,715,267,1
J12,720,8,417,779,59,1
J10,356,5,456,850,494,1
J5,632,7,542,870,238,1
J9,524,8,571,903,379,1
J2,322,4,636,916,594,1
J8,426,7,730,958,532,1
J14,432,3,803,1057,625,1
J17,506,2,827,1110,604,1
J7,688,3,918,1264,576,1
J20,542,2,973,1349,807,1

TT,TWT,T_max,NT
5374,23403,807,16

Metric,Value
Objective optimized,TWT
Runtime (s),1.5572807788848877
Iterations,10
d,10
Seed,42
