Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J17,492,2,0,246,0,0
J14,184,3,35,255,71,1
J6,492,10,75,353,0,0
J15,510,6,130,432,0,0
J3,486,8,167,493,7,1
J18,482,8,194,549,67,1
J10,390,5,253,580,190,1
J1,640,7,298,649,9,1
J8,536,7,324,682,146,1
J20,524,2,387,755,231,1
J11,604,4,437,809,205,1
J2,548,4,523,839,291,1
J19,476,6,561,919,443,1
J4,530,5,604,954,424,1
J16,514,5,692,1005,491,1
J5,604,7,746,1059,455,1
J7,572,3,841,1153,581,1
J12,548,8,895,1224,676,1
J9,564,8,938,1301,737,1
J13,696,8,961,1379,683,1

TT,TWT,T_max,NT
5707,34215,737,17

Metric,Value
Objective optimized,TT
Runtime (s),1.1246979236602783
Iterations,10
d,10
Seed,42
