Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,380,8,0,190,0,0
J15,276,6,9,197,0,0
J19,412,6,47,281,0,0
J11,446,4,69,326,0,0
J4,322,5,94,372,50,1
J14,432,3,151,471,39,1
J16,438,5,175,525,87,1
J2,322,4,180,538,216,1
J20,542,2,274,613,71,1
J5,632,7,301,640,8,1
J13,304,8,330,688,384,1
J9,524,8,406,721,197,1
J10,356,5,471,792,436,1
J18,584,8,557,865,281,1
J7,688,3,586,939,251,1
J17,506,2,641,947,441,1
J6,452,10,732,980,528,1
J8,426,7,811,1024,598,1
J1,448,7,884,1108,660,1
J12,720,8,961,1321,601,1

TT,TWT,T_max,NT
4848,31469,660,16

Metric,Value
Objective optimized,TT
Runtime (s),1.1953670978546143
Iterations,10
d,10
Seed,42
