Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J11,340,4,0,170,0,0
J7,354,3,2,227,0,0
J5,336,7,39,271,0,0
J9,286,8,57,281,0,0
J12,398,8,113,352,0,0
J1,518,7,152,434,0,0
J10,536,5,179,527,0,0
J14,580,3,199,561,0,0
J3,658,8,280,644,0,0
J15,350,6,355,655,305,1
J16,410,5,388,736,326,1
J6,632,10,402,850,218,1
J19,406,6,443,889,483,1
J4,486,5,479,907,421,1
J20,474,2,573,934,460,1
J17,480,2,638,985,505,1
J8,664,7,726,1096,432,1
J18,494,8,784,1123,629,1
J13,524,8,806,1218,694,1
J2,628,4,897,1302,674,1

TT,TWT,T_max,NT
5147,28877,694,11

Metric,Value
Objective optimized,NT
Runtime (s),1.020272970199585
Iterations,10
d,10
Seed,42
