Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J4,302,5,0,151,0,0
J2,494,4,4,251,0,0
J10,408,5,40,286,0,0
J1,650,7,47,442,0,0
J15,388,6,84,479,91,1
J16,404,5,173,497,93,1
J7,436,3,222,561,125,1
J3,586,8,254,624,38,1
J5,440,7,255,643,203,1
J8,486,7,319,721,235,1
J12,526,8,386,818,292,1
J19,572,6,450,827,255,1
J20,610,2,529,918,308,1
J17,632,2,582,996,364,1
J11,600,4,584,1034,434,1
J13,474,8,662,1095,621,1
J14,544,3,760,1105,561,1
J18,648,8,820,1204,556,1
J9,596,8,899,1233,637,1
J6,688,10,972,1331,643,1

TT,TWT,T_max,NT
5456,34327,643,16

Metric,Value
Objective optimized,T_max
Runtime (s),1.4393527507781982
Iterations,10
d,10
Seed,42
