Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,380,8,0,190,0,0
J16,438,5,9,269,0,0
J14,432,3,14,368,0,0
J15,276,6,38,375,99,1
J4,322,5,76,421,99,1
J19,412,6,133,451,39,1
J18,584,8,155,549,0,0
J13,304,8,184,591,287,1
J12,720,8,260,641,0,0
J6,452,10,299,674,222,1
J9,524,8,378,707,183,1
J10,356,5,443,778,422,1
J20,542,2,529,853,311,1
J5,632,7,556,873,241,1
J2,322,4,585,886,564,1
J11,446,4,679,929,483,1
J8,426,7,704,971,545,1
J1,448,7,777,1054,606,1
J17,506,2,854,1107,601,1
J7,688,3,945,1289,601,1

TT,TWT,T_max,NT
5303,26972,606,15

Metric,Value
Objective optimized,T_max
Runtime (s),0.7160868644714355
Iterations,10
k,4
Seed,42
