Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J33,716,5,0,358,0,0
J42,792,2,16,491,0,0
J48,818,4,58,580,0,0
J25,632,9,71,590,0,0
J6,624,10,73,651,27,1
J30,836,4,90,696,0,0
J1,770,7,147,770,0,0
J10,836,5,163,852,16,1
J36,866,5,210,874,8,1
J31,806,9,262,960,154,1
J23,848,10,307,977,129,1
J20,1030,2,329,1016,0,0
J44,920,9,373,1039,119,1
J35,1056,7,416,1153,97,1
J39,900,2,457,1176,276,1
J45,920,10,531,1216,296,1
J50,664,8,578,1245,581,1
J46,1026,5,636,1300,274,1
J7,1042,3,670,1335,293,1
J40,1122,4,699,1450,328,1
J13,1138,8,734,1468,330,1
J21,966,5,736,1516,550,1
J43,934,10,799,1554,620,1
J34,770,3,881,1625,855,1
J3,1080,8,977,1703,623,1
J49,1156,7,1040,1800,644,1
J8,1036,7,1073,1877,841,1
J32,1020,3,1089,1885,865,1
J12,874,8,1147,1900,1026,1
J15,1068,6,1186,1968,900,1
J9,990,8,1261,2018,1028,1
J11,1064,4,1355,2151,1087,1
J29,978,7,1379,2187,1209,1
J26,1062,1,1456,2200,1138,1
J38,1354,7,1467,2316,962,1
J22,1100,1,1506,2325,1225,1
J27,1078,10,1544,2391,1313,1
J19,1226,6,1615,2451,1225,1
J41,1258,9,1709,2483,1225,1
J18,1166,8,1761,2556,1390,1
J2,960,4,1857,2657,1697,1
J28,1200,3,1947,2707,1507,1
J24,1322,6,2041,2790,1468,1
J16,1154,5,2117,2846,1692,1
J47,1324,2,2124,2925,1601,1
J4,1240,5,2220,2978,1738,1
J37,1258,9,2293,3033,1775,1
J5,1314,7,2350,3156,1842,1
J14,1186,3,2407,3253,2067,1
J17,1282,2,2412,3350,2068,1

TT,TWT,T_max,NT,,,
39109,214706,2068,43,,,
