Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J18,860,8,0,430,0,0
J22,910,1,13,493,0,0
J42,672,2,15,608,0,0
J44,754,9,17,646,0,0
J33,860,5,55,716,0,0
J20,928,2,108,810,0,0
J49,934,7,127,849,0,0
J39,830,2,159,859,29,1
J24,788,6,217,881,93,1
J37,834,9,261,938,104,1
J13,1050,8,287,1002,0,0
J27,630,10,382,1036,406,1
J34,946,3,401,1046,100,1
J31,962,9,417,1131,169,1
J36,1014,5,502,1227,213,1
J46,1138,5,510,1308,170,1
J2,1056,4,586,1355,299,1
J48,890,4,638,1376,486,1
J14,994,3,699,1474,480,1
J12,984,8,760,1496,512,1
J6,984,10,809,1542,558,1
J43,1026,10,819,1632,606,1
J19,936,6,863,1643,707,1
J21,998,5,874,1673,675,1
J32,924,3,972,1766,842,1
J30,806,4,995,1768,962,1
J1,866,7,1068,1792,926,1
J26,916,1,1114,1836,920,1
J45,1130,10,1187,1854,724,1
J50,1150,8,1211,1947,797,1
J41,976,9,1301,2011,1035,1
J17,1194,2,1308,2091,897,1
J7,944,3,1392,2115,1171,1
J10,1020,5,1436,2165,1145,1
J28,1096,3,1511,2287,1191,1
J35,970,7,1580,2298,1328,1
J29,1008,7,1668,2357,1349,1
J4,1114,5,1680,2450,1336,1
J3,1140,8,1725,2498,1358,1
J47,1044,2,1804,2549,1505,1
J16,1118,5,1889,2646,1528,1
J38,1140,7,1936,2727,1587,1
J8,952,7,1978,2750,1798,1
J23,1304,10,2002,2812,1508,1
J25,974,9,2087,2824,1850,1
J11,1222,4,2094,2937,1715,1
J40,1258,4,2160,3022,1764,1
J5,1292,7,2223,3063,1771,1
J9,1332,8,2320,3160,1828,1
J15,1332,6,2405,3291,1959,1

TT,TWT,T_max,NT,,,
40401,243642,1959,42,,,
