Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,724,8,0,362,0,0
J42,874,2,10,447,0,0
J40,888,4,38,530,0,0
J11,880,4,84,597,0,0
J24,794,6,108,677,0,0
J45,686,10,134,689,3,1
J44,820,9,152,714,0,0
J5,810,7,186,787,0,0
J39,970,2,217,875,0,0
J23,740,10,225,888,148,1
J35,886,7,279,916,30,1
J37,892,9,353,967,75,1
J28,838,3,432,1039,201,1
J38,848,7,470,1135,287,1
J2,1288,4,527,1234,0,0
J9,1050,8,531,1275,225,1
J49,1006,7,559,1312,306,1
J33,952,5,587,1318,366,1
J20,962,2,634,1380,418,1
J41,862,9,699,1416,554,1
J10,1040,5,726,1515,475,1
J31,880,9,771,1564,684,1
J13,1280,8,835,1622,342,1
J12,898,8,929,1623,725,1
J15,840,6,997,1685,845,1
J27,972,10,1067,1741,769,1
J29,1286,7,1126,1880,594,1
J6,1152,10,1166,1938,786,1
J1,1138,7,1218,1988,850,1
J50,1124,8,1283,2022,898,1
J7,904,3,1361,2023,1119,1
J34,944,3,1396,2091,1147,1
J43,1136,10,1458,2138,1002,1
J32,940,3,1520,2250,1310,1
J47,1044,2,1604,2308,1264,1
J4,1096,5,1678,2309,1213,1
J26,910,1,1765,2416,1506,1
J14,1210,3,1840,2520,1310,1
J16,930,5,1911,2529,1599,1
J25,1056,9,1913,2597,1541,1
J21,984,5,1953,2656,1672,1
J19,922,6,2017,2704,1782,1
J22,1192,1,2114,2782,1590,1
J17,1004,2,2152,2870,1866,1
J46,1300,5,2235,2957,1657,1
J18,1142,8,2298,2963,1821,1
J48,1288,4,2383,3077,1789,1
J8,1170,7,2409,3119,1949,1
J30,1252,4,2498,3311,2059,1
J36,1376,5,2587,3361,1985,1

TT,TWT,T_max,NT,,,
40762,214408,2059,41,,,
