Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J42,792,2,0,396,0,0
J1,770,7,42,502,0,0
J33,716,5,58,559,0,0
J25,632,9,74,569,0,0
J31,806,9,76,655,0,0
J6,624,10,121,690,66,1
J11,1064,4,138,792,0,0
J10,836,5,162,867,31,1
J35,1056,7,209,965,0,0
J7,1042,3,250,997,0,0
J23,848,10,279,1014,166,1
J27,1078,10,301,1080,2,1
J3,1080,8,372,1137,57,1
J44,920,9,435,1160,240,1
J48,818,4,478,1228,410,1
J45,920,10,491,1268,348,1
J36,866,5,538,1290,424,1
J8,1036,7,590,1373,337,1
J15,1068,6,606,1412,344,1
J30,836,4,681,1457,621,1
J29,978,7,738,1493,515,1
J21,966,5,815,1541,575,1
J50,664,8,878,1570,906,1
J40,1122,4,936,1655,533,1
J2,960,4,971,1757,797,1
J46,1026,5,1061,1812,786,1
J12,874,8,1095,1827,953,1
J49,1156,7,1134,1960,804,1
J41,1258,9,1167,1992,734,1
J20,1030,2,1219,2031,1001,1
J37,1258,9,1263,2086,828,1
J39,900,2,1320,2109,1209,1
J9,990,8,1394,2169,1179,1
J13,1138,8,1488,2220,1082,1
J17,1282,2,1490,2318,1036,1
J43,934,10,1564,2356,1422,1
J24,1322,6,1646,2446,1124,1
J38,1354,7,1722,2508,1154,1
J47,1324,2,1761,2587,1263,1
J4,1240,5,1857,2634,1394,1
J32,1020,3,1930,2642,1622,1
J34,770,3,1988,2699,1929,1
J26,1062,1,2084,2738,1676,1
J19,1226,6,2095,2817,1591,1
J18,1166,8,2189,2890,1724,1
J16,1154,5,2285,2945,1791,1
J5,1314,7,2292,3072,1758,1
J28,1200,3,2349,3122,1922,1
J14,1186,3,2443,3219,2033,1
J22,1100,1,2448,3228,2128,1

TT,TWT,T_max,NT,,,
40515,203585,2128,42,,,
