Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,724,8,0,362,0,0
J11,880,4,10,477,0,0
J45,686,10,34,489,0,0
J39,970,2,52,596,0,0
J44,820,9,60,621,0,0
J24,794,6,94,701,0,0
J5,810,7,120,774,0,0
J23,740,10,151,787,47,1
J42,874,2,205,860,0,0
J41,862,9,233,884,22,1
J28,838,3,260,956,118,1
J27,972,10,298,1004,32,1
J12,898,8,357,1005,107,1
J49,1006,7,425,1042,36,1
J38,848,7,453,1138,290,1
J40,888,4,510,1221,333,1
J31,880,9,556,1270,390,1
J1,1138,7,620,1320,182,1
J20,962,2,685,1330,368,1
J34,944,3,750,1395,451,1
J16,930,5,812,1404,474,1
J15,840,6,814,1499,659,1
J50,1124,8,884,1544,420,1
J9,1050,8,962,1671,621,1
J7,904,3,990,1672,768,1
J32,940,3,1025,1765,825,1
J33,952,5,1109,1768,816,1
J10,1040,5,1156,1888,848,1
J19,922,6,1201,1922,1000,1
J25,1056,9,1298,1976,920,1
J21,984,5,1338,2035,1051,1
J35,886,7,1402,2063,1177,1
J29,1286,7,1476,2172,886,1
J22,1192,1,1516,2205,1013,1
J4,1096,5,1554,2245,1149,1
J26,910,1,1641,2348,1438,1
J48,1288,4,1716,2396,1108,1
J37,892,9,1742,2447,1555,1
J2,1288,4,1821,2570,1282,1
J14,1210,3,1825,2643,1433,1
J43,1136,10,1896,2664,1528,1
J6,1152,10,1958,2739,1587,1
J8,1170,7,2010,2748,1578,1
J17,1004,2,2099,2836,1832,1
J13,1280,8,2182,2898,1618,1
J47,1044,2,2276,2960,1916,1
J30,1252,4,2350,3094,1842,1
J46,1300,5,2439,3187,1887,1
J36,1376,5,2502,3238,1862,1
J18,1142,8,2540,3261,2119,1

TT,TWT,T_max,NT,,,
39588,216163,2119,42,,,
