Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J49,768,7,0,384,0,0
J34,1018,3,14,523,0,0
J44,926,9,61,577,0,0
J38,812,7,65,608,0,0
J19,656,6,98,647,0,0
J41,724,9,125,692,0,0
J21,670,5,162,714,44,1
J15,734,6,192,792,58,1
J27,818,10,262,865,47,1
J42,956,2,267,868,0,0
J22,1138,1,314,1006,0,0
J37,818,9,351,1009,191,1
J9,914,8,445,1072,158,1
J12,882,8,487,1157,275,1
J39,886,2,575,1186,300,1
J6,1104,10,627,1278,174,1
J50,1124,8,637,1282,158,1
J45,836,10,721,1287,451,1
J17,1022,2,771,1443,421,1
J24,1026,6,822,1511,485,1
J2,812,4,883,1514,702,1
J10,792,5,960,1573,781,1
J30,1030,4,981,1626,596,1
J14,722,3,992,1647,925,1
J28,936,3,1070,1745,809,1
J8,908,7,1152,1801,893,1
J1,1222,7,1222,1920,698,1
J48,1154,4,1240,1961,807,1
J23,906,10,1286,1982,1076,1
J43,1078,10,1349,2035,957,1
J4,844,5,1388,2122,1278,1
J29,962,7,1479,2155,1193,1
J40,938,4,1528,2183,1245,1
J36,1152,5,1540,2250,1098,1
J33,1016,5,1632,2261,1245,1
J13,998,8,1689,2339,1341,1
J20,1226,2,1780,2451,1225,1
J16,1212,5,1827,2523,1311,1
J5,1230,7,1880,2583,1353,1
J47,1092,2,1976,2659,1567,1
J31,1352,9,2034,2711,1359,1
J46,1186,5,2113,2795,1609,1
J32,1218,3,2203,2867,1649,1
J26,1232,1,2281,2943,1711,1
J7,1102,3,2361,3018,1916,1
J18,1250,8,2419,3070,1820,1
J3,1232,8,2515,3170,1938,1
J11,1204,4,2588,3277,2073,1
J35,1554,7,2599,3376,1822,1
J25,1500,9,2690,3495,1995,1

TT,TWT,T_max,NT,,,
41754,232602,2073,42,,,
