Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J37,1108,9,0,554,0,0
J26,632,1,28,570,0,0
J41,624,9,35,607,0,0
J33,750,5,64,674,0,0
J49,954,7,127,705,0,0
J40,768,4,159,758,0,0
J1,1068,7,195,835,0,0
J17,750,2,224,845,95,1
J18,786,8,266,888,102,1
J42,1032,2,338,986,0,0
J48,788,4,343,1071,283,1
J23,842,10,404,1082,240,1
J20,928,2,448,1109,181,1
J13,856,8,493,1141,285,1
J27,696,10,519,1198,502,1
J6,678,10,576,1201,523,1
J28,1082,3,631,1288,206,1
J2,930,4,641,1341,411,1
J11,1062,4,669,1394,332,1
J46,904,5,714,1465,561,1
J16,1088,5,779,1545,457,1
J38,944,7,789,1565,621,1
J44,1034,9,875,1639,605,1
J22,948,1,956,1675,727,1
J34,838,3,1027,1688,850,1
J32,1056,3,1125,1781,725,1
J29,1114,7,1147,1839,725,1
J9,1084,8,1210,1918,834,1
J30,1056,4,1212,1943,887,1
J25,1140,9,1285,1964,824,1
J21,820,5,1363,2060,1240,1
J50,1344,8,1417,2111,767,1
J4,1166,5,1478,2115,949,1
J31,902,9,1551,2189,1287,1
J12,1036,8,1642,2238,1202,1
J8,1118,7,1683,2348,1230,1
J36,810,5,1765,2385,1575,1
J10,1082,5,1856,2461,1379,1
J35,1108,7,1901,2530,1422,1
J15,1014,6,1993,2544,1530,1
J45,1056,10,2045,2619,1563,1
J3,1022,8,2118,2701,1679,1
J24,1174,6,2181,2771,1597,1
J43,1172,10,2230,2907,1735,1
J7,1078,3,2307,2961,1883,1
J19,1440,6,2386,3106,1666,1
J5,1486,7,2445,3192,1706,1
J14,1376,3,2544,3243,1867,1
J47,1326,2,2631,3325,1999,1
J39,1298,2,2703,3422,2124,1

TT,TWT,T_max,NT,,,
41376,242287,2124,42,,,
