Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J33,358,5,0,179,0,0
J44,870,9,3,471,0,0
J47,866,2,8,519,0,0
J45,718,10,47,622,0,0
J30,664,4,71,692,28,1
J6,906,10,113,727,0,0
J42,970,2,172,798,0,0
J31,934,9,183,847,0,0
J20,902,2,212,931,29,1
J10,916,5,268,938,22,1
J29,638,7,311,960,322,1
J1,878,7,394,1002,124,1
J22,1034,1,462,1060,26,1
J27,1038,10,503,1151,113,1
J36,982,5,518,1185,203,1
J13,822,8,542,1190,368,1
J32,1028,3,565,1324,296,1
J46,1116,5,629,1391,275,1
J15,850,6,681,1394,544,1
J5,862,7,778,1428,566,1
J23,1098,10,865,1532,434,1
J7,824,3,872,1543,719,1
J21,1028,5,939,1612,584,1
J18,1140,8,955,1710,570,1
J26,896,1,962,1714,818,1
J39,1084,2,1029,1784,700,1
J49,854,7,1076,1791,937,1
J40,882,4,1141,1884,1002,1
J35,1090,7,1219,1919,829,1
J19,954,6,1254,1929,975,1
J25,644,9,1323,1953,1309,1
J50,778,8,1377,2064,1286,1
J48,1174,4,1476,2152,978,1
J16,1150,5,1490,2246,1096,1
J41,1158,9,1547,2271,1113,1
J14,1128,3,1607,2333,1205,1
J38,822,7,1627,2375,1553,1
J43,1090,10,1697,2381,1291,1
J24,1098,6,1757,2410,1312,1
J37,1016,9,1831,2519,1503,1
J9,904,8,1903,2541,1637,1
J12,1074,8,1987,2621,1547,1
J34,1078,3,2077,2659,1581,1
J28,928,3,2086,2714,1786,1
J2,1106,4,2171,2794,1688,1
J8,1132,7,2211,2917,1785,1
J11,1288,4,2300,3036,1748,1
J17,1258,2,2392,3071,1813,1
J4,1212,5,2425,3167,1955,1
J3,1424,8,2497,3315,1891,1

TT,TWT,T_max,NT,,,
40561,237035,1955,43,,,
