Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J33,358,5,0,179,0,0
J44,870,9,3,471,0,0
J31,934,9,8,520,0,0
J45,718,10,37,561,0,0
J30,664,4,61,631,0,0
J16,1150,5,103,778,0,0
J34,1078,3,160,787,0,0
J27,1038,10,169,858,0,0
J13,822,8,184,872,50,1
J25,644,9,207,896,252,1
J20,902,2,261,1012,110,1
J10,916,5,317,1019,103,1
J50,778,8,360,1098,320,1
J18,1140,8,459,1211,71,1
J48,1174,4,466,1275,101,1
J38,822,7,480,1317,495,1
J23,1098,10,550,1404,306,1
J37,1016,9,557,1458,442,1
J9,904,8,629,1480,576,1
J29,638,7,713,1502,864,1
J1,878,7,796,1532,654,1
J22,1034,1,864,1566,532,1
J4,1212,5,905,1660,448,1
J6,906,10,977,1691,785,1
J47,866,2,1036,1698,832,1
J36,982,5,1075,1732,750,1
J43,1090,10,1099,1738,648,1
J32,1028,3,1159,1880,852,1
J49,854,7,1223,1887,1033,1
J46,1116,5,1288,1981,865,1
J15,850,6,1340,1984,1134,1
J5,862,7,1437,2018,1156,1
J42,970,2,1524,2067,1097,1
J21,1028,5,1535,2199,1171,1
J26,896,1,1551,2203,1307,1
J19,954,6,1618,2213,1259,1
J12,1074,8,1687,2314,1240,1
J35,1090,7,1777,2383,1293,1
J39,1084,2,1812,2457,1373,1
J8,1132,7,1859,2532,1400,1
J2,1106,4,1948,2603,1497,1
J7,824,3,1988,2614,1790,1
J40,882,4,2055,2720,1838,1
J24,1098,6,2133,2745,1647,1
J28,928,3,2207,2789,1861,1
J14,1128,3,2292,2884,1756,1
J41,1158,9,2312,2985,1827,1
J11,1288,4,2372,3165,1877,1
J17,1258,2,2464,3201,1943,1
J3,1424,8,2497,3423,1999,1

TT,TWT,T_max,NT,,,
41554,215895,1999,42,,,
