Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J44,926,9,0,463,0,0
J49,768,7,4,561,0,0
J38,812,7,18,582,0,0
J21,670,5,51,604,0,0
J19,656,6,81,643,0,0
J41,724,9,108,688,0,0
J15,734,6,145,766,32,1
J27,818,10,215,839,21,1
J28,936,3,220,913,0,0
J39,886,2,302,942,56,1
J8,908,7,354,997,89,1
J9,914,8,424,1027,113,1
J29,962,7,466,1086,124,1
J40,938,4,515,1116,178,1
J10,792,5,527,1175,383,1
J23,906,10,548,1196,290,1
J2,812,4,611,1199,387,1
J33,1016,5,688,1244,228,1
J17,1022,2,745,1404,382,1
J24,1026,6,796,1469,443,1
J42,956,2,857,1480,524,1
J12,882,8,904,1566,684,1
J1,1222,7,992,1653,431,1
J48,1154,4,1010,1694,540,1
J45,836,10,1056,1699,863,1
J43,1078,10,1106,1753,675,1
J14,722,3,1145,1797,1075,1
J6,1104,10,1223,1924,820,1
J50,1124,8,1233,1928,804,1
J4,844,5,1317,2015,1171,1
J22,1138,1,1408,2097,959,1
J7,1102,3,1445,2172,1070,1
J37,818,9,1503,2175,1357,1
J30,1030,4,1597,2228,1198,1
J13,998,8,1608,2291,1293,1
J20,1226,2,1699,2394,1168,1
J16,1212,5,1746,2466,1254,1
J26,1232,1,1799,2525,1293,1
J34,1018,3,1879,2556,1538,1
J11,1204,4,1926,2653,1449,1
J5,1230,7,1937,2713,1483,1
J47,1092,2,2033,2789,1697,1
J31,1352,9,2091,2836,1484,1
J18,1250,8,2170,2896,1646,1
J46,1186,5,2266,2975,1789,1
J32,1218,3,2356,3049,1831,1
J36,1152,5,2434,3121,1969,1
J3,1232,8,2526,3220,1988,1
J25,1500,9,2599,3362,1862,1
J35,1554,7,2672,3449,1895,1

TT,TWT,T_max,NT,,,
40536,227671,1988,43,,,
