Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J35,782,7,0,391,0,0
J49,828,7,1,501,0,0
J3,722,8,13,528,0,0
J33,828,5,31,624,0,0
J42,698,2,49,654,0,0
J11,844,4,74,725,0,0
J46,742,5,150,757,15,1
J1,758,7,177,763,5,1
J24,738,6,189,785,47,1
J10,846,5,209,887,41,1
J7,810,3,242,903,93,1
J17,938,2,255,947,9,1
J23,840,10,315,1033,193,1
J31,956,9,327,1095,139,1
J44,880,9,394,1109,229,1
J22,726,1,445,1127,401,1
J50,852,8,456,1222,370,1
J48,634,4,475,1228,594,1
J28,834,3,551,1314,480,1
J40,1012,4,613,1345,333,1
J14,882,3,672,1420,538,1
J38,896,7,765,1472,576,1
J47,912,2,787,1503,591,1
J18,978,8,820,1513,535,1
J30,1004,4,828,1561,557,1
J2,1062,4,895,1590,528,1
J26,926,1,967,1670,744,1
J32,1038,3,1039,1750,712,1
J12,1110,8,1107,1884,774,1
J15,990,6,1126,1899,909,1
J43,1038,10,1190,1910,872,1
J9,952,8,1233,1995,1043,1
J27,1018,10,1268,2001,983,1
J45,968,10,1320,2051,1083,1
J29,1114,7,1389,2145,1031,1
J19,1232,6,1474,2231,999,1
J36,1210,5,1540,2266,1056,1
J25,988,9,1632,2323,1335,1
J34,1120,3,1693,2417,1297,1
J13,1014,8,1703,2466,1452,1
J5,992,7,1797,2470,1478,1
J41,1096,9,1839,2536,1440,1
J4,1168,5,1918,2616,1448,1
J21,1234,5,2003,2711,1477,1
J8,1334,7,2043,2775,1441,1
J6,1132,10,2125,2855,1723,1
J37,1100,9,2201,2908,1808,1
J20,1174,2,2267,3001,1827,1
J16,1282,5,2323,3072,1790,1
J39,1240,2,2405,3180,1940,1

TT,TWT,T_max,NT,,,
36936,226360,1940,44,,,
