Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J26,940,1,0,470,0,0
J28,488,3,15,476,0,0
J9,1004,8,26,574,0,0
J1,968,7,56,672,0,0
J29,946,7,112,732,0,0
J7,918,3,145,768,0,0
J21,560,5,161,777,217,1
J13,656,8,193,821,165,1
J34,870,3,216,872,2,1
J38,930,7,266,884,0,0
J39,768,2,279,915,147,1
J17,826,2,353,992,166,1
J32,822,3,372,1038,216,1
J31,784,9,446,1099,315,1
J41,830,9,515,1160,330,1
J5,934,7,606,1205,271,1
J15,878,6,636,1273,395,1
J36,914,5,657,1330,416,1
J44,976,9,745,1344,368,1
J47,1072,2,773,1461,389,1
J19,1064,6,780,1508,444,1
J25,986,9,860,1577,591,1
J11,868,4,937,1643,775,1
J43,928,10,991,1715,787,1
J37,1148,9,1050,1780,632,1
J6,1060,10,1100,1848,788,1
J35,950,7,1126,1942,992,1
J45,1052,10,1167,1985,933,1
J30,1044,4,1228,1997,953,1
J46,1106,5,1300,2003,897,1
J8,1018,7,1334,2054,1036,1
J4,1026,5,1382,2094,1068,1
J40,828,4,1448,2128,1300,1
J27,964,10,1464,2203,1239,1
J3,1050,8,1512,2237,1187,1
J14,880,3,1604,2300,1420,1
J20,892,2,1647,2353,1461,1
J48,966,4,1703,2407,1441,1
J42,1180,2,1725,2501,1321,1
J24,1064,6,1765,2549,1485,1
J22,1018,1,1853,2637,1619,1
J49,1120,7,1939,2665,1545,1
J16,1248,5,2002,2756,1508,1
J33,1122,5,2100,2837,1715,1
J2,1178,4,2148,2924,1746,1
J12,1096,8,2226,3006,1910,1
J23,1094,10,2288,3029,1935,1
J10,1370,5,2373,3114,1744,1
J18,1342,8,2470,3270,1928,1
J50,1324,8,2487,3364,2040,1

TT,TWT,T_max,NT,,,
41837,251822,2040,43,,,
