Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J24,682,6,0,341,0,0
J4,800,5,2,417,0,0
J10,874,5,32,487,0,0
J11,866,4,37,554,0,0
J28,792,3,97,648,0,0
J22,730,1,111,689,0,0
J31,886,9,130,755,0,0
J25,878,9,180,801,0,0
J17,990,2,181,886,0,0
J36,734,5,229,938,204,1
J16,690,5,252,994,304,1
J9,1024,8,310,1091,67,1
J14,852,3,383,1132,280,1
J27,662,10,417,1148,486,1
J45,886,10,425,1228,342,1
J46,860,5,482,1279,419,1
J20,1240,2,505,1376,136,1
J15,706,6,510,1380,674,1
J8,654,7,591,1402,748,1
J37,734,9,611,1437,703,1
J35,1008,7,704,1482,474,1
J12,684,8,747,1496,812,1
J2,988,4,750,1591,603,1
J40,1160,4,796,1659,499,1
J47,1294,2,873,1746,452,1
J32,964,3,891,1790,826,1
J39,718,2,979,1807,1089,1
J23,982,10,980,1831,849,1
J44,1270,9,1058,1876,606,1
J33,1110,5,1112,1967,857,1
J1,1058,7,1140,2060,1002,1
J43,1276,10,1206,2147,871,1
J19,778,6,1262,2162,1384,1
J3,906,8,1319,2217,1311,1
J34,1144,3,1344,2305,1161,1
J49,612,7,1410,2350,1738,1
J48,1050,4,1448,2354,1304,1
J50,1222,8,1536,2399,1177,1
J30,986,4,1608,2444,1458,1
J6,1034,10,1706,2474,1440,1
J18,924,8,1746,2569,1645,1
J5,988,7,1817,2614,1626,1
J7,1000,3,1834,2653,1653,1
J26,912,1,1851,2715,1803,1
J21,928,5,1929,2727,1799,1
J41,1110,9,1937,2826,1716,1
J29,1240,7,1991,2911,1671,1
J38,1304,7,2037,3040,1736,1
J13,1422,8,2089,3128,1706,1
J42,1402,2,2180,3206,1804,1

TT,TWT,T_max,NT
41435,250058,1804,41

Metric,Value
Objective optimized,T_max
Runtime (s),8.371788024902344
Iterations,5
k,4
Seed,42
