Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J27,696,10,0,348,0,0
J6,678,10,57,412,0,0
J17,750,2,112,488,0,0
J26,632,1,154,576,0,0
J41,624,9,161,613,0,0
J33,750,5,190,694,0,0
J49,954,7,253,788,0,0
J10,1082,5,285,894,0,0
J2,930,4,330,938,8,1
J32,1056,3,358,1046,0,0
J40,768,4,380,1099,331,1
J1,1068,7,416,1191,123,1
J29,1114,7,445,1249,135,1
J28,1082,3,508,1336,254,1
J15,1014,6,518,1350,336,1
J25,1140,9,570,1359,219,1
J18,786,8,648,1402,616,1
J3,1022,8,720,1468,446,1
J23,842,10,783,1479,637,1
J31,902,9,827,1531,629,1
J13,856,8,918,1563,707,1
J38,944,7,944,1583,639,1
J36,810,5,1030,1637,827,1
J21,820,5,1121,1722,902,1
J46,904,5,1175,1786,882,1
J42,1032,2,1240,1884,852,1
J44,1034,9,1245,1958,924,1
J12,1036,8,1326,1966,930,1
J48,788,4,1367,2051,1263,1
J7,1078,3,1428,2102,1024,1
J43,1172,10,1507,2170,998,1
J35,1108,7,1584,2239,1131,1
J9,1084,8,1676,2317,1233,1
J37,1108,9,1678,2410,1302,1
J45,1056,10,1706,2419,1363,1
J24,1174,6,1779,2485,1311,1
J8,1118,7,1828,2574,1456,1
J11,1062,4,1910,2614,1552,1
J4,1166,5,1955,2617,1451,1
J16,1088,5,2028,2717,1629,1
J22,948,1,2038,2761,1813,1
J20,928,2,2109,2847,1919,1
J34,838,3,2154,2873,2035,1
J47,1326,2,2252,2964,1638,1
J30,1056,4,2324,3046,1990,1
J19,1440,6,2397,3191,1751,1
J5,1486,7,2456,3273,1787,1
J14,1376,3,2555,3317,1941,1
J39,1298,2,2642,3374,2076,1
J50,1344,8,2718,3462,2118,1

TT,TWT,T_max,NT
45178,242907,2118,41

Metric,Value
Objective optimized,TT
Runtime (s),10.33056116104126
Iterations,5
k,4
Seed,42
