Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J20,638,2,0,319,0,0
J22,978,1,2,493,0,0
J31,956,9,35,571,0,0
J5,772,7,37,609,0,0
J45,932,10,44,622,0,0
J28,980,3,58,744,0,0
J13,846,8,107,774,0,0
J48,1006,4,132,859,0,0
J27,926,10,183,879,0,0
J29,836,7,281,952,116,1
J9,706,8,376,958,252,1
J10,790,5,381,1014,224,1
J39,972,2,415,1073,101,1
J36,1048,5,475,1114,66,1
J44,750,9,533,1196,446,1
J37,896,9,563,1234,338,1
J18,872,8,596,1284,412,1
J23,1060,10,611,1448,388,1
J8,936,7,635,1480,544,1
J40,1042,4,728,1563,521,1
J25,1050,9,781,1573,523,1
J35,1204,7,800,1660,456,1
J6,1062,10,891,1703,641,1
J3,942,8,914,1742,800,1
J33,842,5,944,1764,922,1
J49,1056,7,981,1773,717,1
J50,1016,8,1006,1806,790,1
J41,1122,9,1056,1945,823,1
J19,816,6,1094,1963,1147,1
J46,844,5,1133,2069,1225,1
J34,964,3,1186,2144,1180,1
J11,1144,4,1259,2200,1056,1
J7,850,3,1331,2205,1355,1
J16,1042,5,1387,2258,1216,1
J4,1204,5,1456,2329,1125,1
J17,974,2,1541,2356,1382,1
J32,1150,3,1559,2449,1299,1
J30,1052,4,1614,2459,1407,1
J12,1226,8,1685,2557,1331,1
J1,1140,7,1763,2650,1510,1
J43,1326,10,1812,2660,1334,1
J24,986,6,1902,2682,1696,1
J42,746,2,1921,2695,1949,1
J38,1148,7,1974,2798,1650,1
J21,1116,5,2052,2918,1802,1
J15,1340,6,2107,2977,1637,1
J26,1224,1,2180,3040,1816,1
J14,1216,3,2277,3204,1988,1
J2,1186,4,2308,3298,2112,1
J47,1632,2,2318,3389,1757,1

TT,TWT,T_max,NT
42054,216255,2112,41

Metric,Value
Objective optimized,TT
Runtime (s),8.286134958267212
Iterations,5
k,4
Seed,42
