Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J33,358,5,0,179,0,0
J44,870,9,3,471,0,0
J42,970,2,8,531,0,0
J21,1028,5,19,663,0,0
J16,1150,5,35,791,0,0
J20,902,2,92,865,0,0
J2,1106,4,148,936,0,0
J27,1038,10,188,972,0,0
J25,644,9,203,996,352,1
J30,664,4,257,1006,342,1
J40,882,4,299,1117,235,1
J26,896,1,377,1125,229,1
J36,982,5,444,1165,183,1
J45,718,10,468,1241,523,1
J22,1034,1,492,1292,258,1
J13,822,8,533,1332,510,1
J9,904,8,556,1373,469,1
J6,906,10,640,1404,498,1
J34,1078,3,699,1463,385,1
J10,916,5,708,1518,602,1
J4,1212,5,751,1669,457,1
J49,854,7,823,1676,822,1
J1,878,7,888,1745,867,1
J47,866,2,956,1805,939,1
J31,934,9,995,1867,933,1
J14,1128,3,1024,1929,801,1
J19,954,6,1044,1939,985,1
J38,822,7,1113,1981,1159,1
J29,638,7,1183,2003,1365,1
J32,1028,3,1266,2100,1072,1
J41,1158,9,1330,2108,950,1
J5,862,7,1390,2147,1285,1
J35,1090,7,1477,2207,1117,1
J48,1174,4,1512,2317,1143,1
J23,1098,10,1526,2436,1338,1
J7,824,3,1533,2447,1623,1
J50,778,8,1600,2507,1729,1
J39,1084,2,1699,2577,1493,1
J12,1074,8,1746,2611,1537,1
J18,1140,8,1836,2690,1550,1
J15,850,6,1843,2693,1843,1
J46,1116,5,1940,2760,1644,1
J28,928,3,1992,2804,1876,1
J43,1090,10,2077,2810,1720,1
J37,1016,9,2137,2866,1850,1
J24,1098,6,2209,2892,1794,1
J8,1132,7,2283,3012,1880,1
J11,1288,4,2372,3110,1822,1
J17,1258,2,2464,3145,1887,1
J3,1424,8,2497,3315,1891,1

TT,TWT,T_max,NT
45958,281234,1891,42

Metric,Value
Objective optimized,T_max
Runtime (s),34.617077112197876
Iterations,10
d,25
Seed,42
