Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J18,860,8,0,430,0,0
J37,834,9,13,487,0,0
J42,672,2,39,536,0,0
J14,994,3,41,646,0,0
J30,806,4,102,648,0,0
J20,928,2,175,761,0,0
J22,910,1,194,793,0,0
J27,630,10,196,827,197,1
J44,754,9,215,861,107,1
J49,934,7,253,911,0,0
J2,1056,4,285,1011,0,0
J43,1026,10,337,1116,90,1
J7,944,3,381,1140,196,1
J19,936,6,425,1151,215,1
J6,984,10,436,1197,213,1
J4,1114,5,446,1300,186,1
J34,946,3,491,1331,385,1
J33,860,5,507,1399,539,1
J1,866,7,560,1423,557,1
J21,998,5,606,1466,468,1
J8,952,7,704,1524,572,1
J12,984,8,728,1562,578,1
J24,788,6,777,1584,796,1
J48,890,4,821,1617,727,1
J11,1222,4,882,1710,488,1
J28,1096,3,948,1805,709,1
J13,1050,8,1017,1873,823,1
J36,1014,5,1112,1966,952,1
J35,970,7,1120,1977,1007,1
J46,1138,5,1208,2058,920,1
J38,1140,7,1284,2139,999,1
J3,1140,8,1326,2178,1038,1
J45,1130,10,1405,2189,1059,1
J32,924,3,1429,2277,1353,1
J39,830,2,1452,2287,1457,1
J26,916,1,1510,2310,1394,1
J29,1008,7,1583,2369,1361,1
J40,1258,4,1595,2454,1196,1
J47,1044,2,1658,2505,1461,1
J16,1118,5,1743,2602,1484,1
J50,1150,8,1790,2629,1479,1
J31,962,9,1880,2667,1705,1
J10,1020,5,1965,2717,1697,1
J9,1332,8,2040,2793,1461,1
J41,976,9,2125,2855,1879,1
J17,1194,2,2132,2922,1728,1
J5,1292,7,2216,2964,1672,1
J23,1304,10,2313,3087,1783,1
J25,974,9,2398,3100,2126,1
J15,1332,6,2405,3295,1963,1

TT,TWT,T_max,NT
41020,249314,2126,41

Metric,Value
Objective optimized,TT
Runtime (s),39.39812397956848
Iterations,10
d,25
Seed,42
