Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J18,860,8,0,430,0,0
J37,834,9,13,487,0,0
J7,944,3,39,519,0,0
J27,630,10,83,553,0,0
J49,934,7,102,665,0,0
J44,754,9,134,739,0,0
J12,984,8,172,793,0,0
J6,984,10,221,874,0,0
J42,672,2,231,970,298,1
J10,1020,5,233,1020,0,0
J13,1050,8,308,1096,46,1
J31,962,9,403,1134,172,1
J29,1008,7,488,1193,185,1
J41,976,9,500,1255,279,1
J1,866,7,507,1279,413,1
J43,1026,10,553,1369,343,1
J8,952,7,597,1392,440,1
J33,860,5,621,1454,594,1
J25,974,9,674,1476,502,1
J16,1118,5,681,1615,497,1
J50,1150,8,728,1642,492,1
J35,970,7,818,1684,714,1
J23,1304,10,906,1765,461,1
J19,936,6,991,1786,850,1
J24,788,6,1002,1808,1020,1
J48,890,4,1046,1862,972,1
J45,1130,10,1107,1910,780,1
J4,1114,5,1131,2059,945,1
J3,1140,8,1176,2111,971,1
J5,1292,7,1255,2154,862,1
J9,1332,8,1352,2252,920,1
J32,924,3,1437,2336,1412,1
J38,1140,7,1460,2417,1277,1
J30,806,4,1502,2419,1613,1
J46,1138,5,1575,2508,1370,1
J21,998,5,1651,2531,1533,1
J15,1332,6,1749,2633,1301,1
J36,1014,5,1768,2726,1712,1
J40,1258,4,1776,2766,1508,1
J11,1222,4,1839,2859,1637,1
J28,1096,3,1905,2946,1850,1
J34,946,3,1974,2956,2010,1
J47,1044,2,1990,3007,1963,1
J2,1056,4,2075,3054,1998,1
J39,830,2,2127,3064,2234,1
J14,994,3,2185,3158,2164,1
J17,1194,2,2246,3219,2025,1
J22,910,1,2330,3251,2341,1
J20,928,2,2332,3344,2416,1
J26,916,1,2351,3367,2451,1

TT,TWT,T_max,NT
47571,199251,2451,41

Metric,Value
Objective optimized,TWT
Runtime (s),54.014811992645264
Iterations,10
d,25
Seed,42
