Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J33,358,5,0,179,0,0
J44,870,9,3,471,0,0
J47,866,2,8,519,0,0
J31,934,9,47,581,0,0
J45,718,10,76,642,0,0
J18,1140,8,100,773,0,0
J50,778,8,107,833,55,1
J13,822,8,206,838,16,1
J5,862,7,229,872,10,1
J23,1098,10,316,1017,0,0
J22,1034,1,323,1027,0,0
J27,1038,10,364,1110,72,1
J10,916,5,379,1117,201,1
J30,664,4,422,1197,533,1
J6,906,10,464,1232,326,1
J36,982,5,523,1266,284,1
J49,854,7,547,1273,419,1
J25,644,9,612,1297,653,1
J40,882,4,666,1392,510,1
J20,902,2,744,1475,573,1
J42,970,2,800,1517,547,1
J9,904,8,811,1539,635,1
J29,638,7,895,1561,923,1
J48,1174,4,978,1678,504,1
J38,822,7,992,1720,898,1
J2,1106,4,1062,1791,685,1
J21,1028,5,1102,1858,830,1
J34,1078,3,1118,1867,789,1
J1,878,7,1127,1898,1020,1
J26,896,1,1195,1935,1039,1
J39,1084,2,1262,2013,929,1
J12,1074,8,1309,2059,985,1
J7,824,3,1399,2070,1246,1
J32,1028,3,1466,2181,1153,1
J28,928,3,1530,2225,1297,1
J35,1090,7,1615,2243,1153,1
J46,1116,5,1650,2355,1239,1
J16,1150,5,1702,2452,1302,1
J43,1090,10,1759,2458,1368,1
J37,1016,9,1819,2542,1526,1
J24,1098,6,1891,2568,1470,1
J14,1128,3,1965,2630,1502,1
J19,954,6,1985,2640,1686,1
J15,850,6,2054,2709,1859,1
J8,1132,7,2151,2851,1719,1
J11,1288,4,2240,2960,1672,1
J41,1158,9,2332,2973,1815,1
J4,1212,5,2392,3080,1868,1
J3,1424,8,2464,3220,1796,1
J17,1258,2,2507,3255,1997,1

TT,TWT,T_max,NT
41104,225914,1997,42

Metric,Value
Objective optimized,TT
Runtime (s),43.20012593269348
Iterations,10
d,25
Seed,42
