Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J28,488,3,0,244,0,0
J1,968,7,11,514,0,0
J13,656,8,67,558,0,0
J21,560,5,90,567,7,1
J26,940,1,122,676,0,0
J17,826,2,137,753,0,0
J6,1060,10,156,817,0,0
J40,828,4,182,851,23,1
J32,822,3,198,888,66,1
J5,934,7,272,934,0,0
J41,830,9,302,995,165,1
J15,878,6,393,1063,185,1
J45,1052,10,414,1106,54,1
J35,950,7,475,1200,250,1
J38,930,7,516,1205,275,1
J39,768,2,529,1231,463,1
J37,1148,9,603,1313,165,1
J3,1050,8,653,1329,279,1
J43,928,10,745,1401,473,1
J29,946,7,804,1461,515,1
J7,918,3,837,1497,579,1
J31,784,9,853,1558,774,1
J34,870,3,922,1609,739,1
J4,1026,5,972,1649,623,1
J20,892,2,1038,1700,808,1
J11,868,4,1094,1769,901,1
J25,986,9,1148,1819,833,1
J9,1004,8,1225,1917,913,1
J48,966,4,1255,1971,1005,1
J2,1178,4,1277,2051,873,1
J23,1094,10,1355,2074,980,1
J30,1044,4,1440,2096,1052,1
J14,880,3,1512,2151,1271,1
J12,1096,8,1555,2258,1162,1
J22,1018,1,1617,2310,1292,1
J8,1018,7,1703,2354,1336,1
J27,964,10,1751,2429,1465,1
J24,1064,6,1799,2470,1406,1
J47,1072,2,1887,2591,1519,1
J44,976,9,1894,2605,1629,1
J46,1106,5,1922,2639,1533,1
J16,1248,5,1956,2740,1492,1
J33,1122,5,2054,2821,1699,1
J42,1180,2,2102,2891,1711,1
J36,914,5,2142,2948,2034,1
J19,1064,6,2230,2987,1923,1
J49,1120,7,2310,3010,1890,1
J10,1370,5,2373,3140,1770,1
J18,1342,8,2470,3277,1935,1
J50,1324,8,2487,3371,2047,1

TT,TWT,T_max,NT
42114,242913,2047,43

Metric,Value
Objective optimized,TT
Runtime (s),43.29483914375305
Iterations,10
d,25
Seed,42
