Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J44,926,9,0,463,0,0
J49,768,7,4,561,0,0
J6,1104,10,18,661,0,0
J8,908,7,28,720,0,0
J40,938,4,98,748,0,0
J21,670,5,110,770,100,1
J41,724,9,140,830,106,1
J38,812,7,177,851,39,1
J19,656,6,210,890,234,1
J12,882,8,237,975,93,1
J23,906,10,325,996,90,1
J15,734,6,388,1074,340,1
J10,792,5,458,1133,341,1
J27,818,10,479,1206,388,1
J9,914,8,484,1236,322,1
J13,998,8,526,1299,301,1
J45,836,10,617,1304,468,1
J39,886,2,667,1337,451,1
J37,818,9,719,1372,554,1
J43,1078,10,813,1448,370,1
J3,1232,8,852,1549,317,1
J29,962,7,925,1582,620,1
J31,1352,9,974,1676,324,1
J1,1222,7,1053,1801,579,1
J25,1500,9,1071,1882,382,1
J5,1230,7,1144,1942,712,1
J24,1026,6,1240,2007,981,1
J18,1250,8,1301,2059,809,1
J50,1124,8,1397,2075,951,1
J4,844,5,1481,2165,1321,1
J11,1204,4,1572,2260,1056,1
J33,1016,5,1583,2271,1255,1
J30,1030,4,1640,2324,1294,1
J14,722,3,1651,2345,1623,1
J28,936,3,1729,2444,1508,1
J16,1212,5,1811,2528,1316,1
J34,1018,3,1864,2567,1549,1
J35,1554,7,1911,2688,1134,1
J2,812,4,2002,2691,1879,1
J46,1186,5,2079,2791,1605,1
J36,1152,5,2169,2858,1706,1
J32,1218,3,2261,2937,1719,1
J48,1154,4,2339,2993,1839,1
J7,1102,3,2385,3092,1990,1
J20,1226,2,2443,3192,1966,1
J42,956,2,2490,3199,2243,1
J47,1092,2,2537,3322,2230,1
J17,1022,2,2595,3417,2395,1
J26,1232,1,2646,3476,2244,1
J22,1138,1,2726,3558,2420,1

TT,TWT,T_max,NT
46164,189609,2420,45

Metric,Value
Objective optimized,TWT
Runtime (s),82.4595160484314
Iterations,10
d,25
Seed,42
