Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J6,1060,10,0,530,0,0
J28,488,3,26,536,48,1
J21,560,5,37,545,0,0
J9,1004,8,69,672,0,0
J38,930,7,99,684,0,0
J41,830,9,112,755,0,0
J31,784,9,203,816,32,1
J13,656,8,272,860,204,1
J29,946,7,295,920,0,0
J1,968,7,328,1017,49,1
J5,934,7,384,1062,128,1
J45,1052,10,414,1105,53,1
J27,964,10,475,1180,216,1
J19,1064,6,523,1215,151,1
J43,928,10,603,1287,359,1
J3,1050,8,662,1323,273,1
J44,976,9,754,1388,412,1
J40,828,4,782,1422,594,1
J15,878,6,798,1490,612,1
J12,1096,8,819,1565,469,1
J23,1094,10,881,1588,494,1
J35,950,7,966,1686,736,1
J25,986,9,1007,1705,719,1
J11,868,4,1084,1771,903,1
J8,1018,7,1138,1815,797,1
J37,1148,9,1186,1957,809,1
J24,1064,6,1236,2023,959,1
J49,1120,7,1324,2046,926,1
J48,966,4,1387,2118,1152,1
J4,1026,5,1409,2158,1132,1
J50,1324,8,1475,2308,984,1
J18,1342,8,1544,2386,1044,1
J36,914,5,1561,2443,1529,1
J33,1122,5,1649,2524,1402,1
J30,1044,4,1697,2536,1492,1
J46,1106,5,1769,2550,1444,1
J16,1248,5,1803,2651,1403,1
J39,768,2,1901,2677,1909,1
J32,822,3,1975,2720,1898,1
J34,870,3,2049,2771,1901,1
J10,1370,5,2099,2855,1485,1
J20,892,2,2196,2900,2008,1
J7,918,3,2252,2936,2018,1
J14,880,3,2268,2991,2111,1
J17,826,2,2311,3068,2242,1
J2,1178,4,2330,3158,1980,1
J42,1180,2,2408,3236,2056,1
J47,1072,2,2448,3330,2258,1
J22,1018,1,2455,3353,2335,1
J26,940,1,2541,3494,2554,1

TT,TWT,T_max,NT
48280,197766,2554,44

Metric,Value
Objective optimized,TWT
Runtime (s),58.7169451713562
Iterations,10
d,25
Seed,42
