Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J33,358,5,0,179,0,0
J44,870,9,3,471,0,0
J27,1038,10,8,568,0,0
J31,934,9,23,617,0,0
J50,778,8,52,687,0,0
J45,718,10,151,737,19,1
J13,822,8,175,754,0,0
J38,822,7,198,798,0,0
J21,1028,5,268,917,0,0
J32,1028,3,284,1014,0,0
J22,1034,1,348,1031,0,0
J14,1128,3,389,1109,0,0
J17,1258,2,409,1195,0,0
J3,1424,8,442,1417,0,0
J25,644,9,485,1441,797,1
J30,664,4,539,1466,802,1
J6,906,10,581,1501,595,1
J23,1098,10,640,1653,555,1
J10,916,5,647,1660,744,1
J29,638,7,690,1682,1044,1
J20,902,2,773,1742,840,1
J46,1116,5,829,1810,694,1
J49,854,7,881,1817,963,1
J7,824,3,946,1828,1004,1
J18,1140,8,1013,1961,821,1
J9,904,8,1020,1983,1079,1
J8,1132,7,1104,2051,919,1
J1,878,7,1193,2108,1230,1
J16,1150,5,1261,2227,1077,1
J42,970,2,1318,2261,1291,1
J41,1158,9,1329,2325,1167,1
J34,1078,3,1389,2372,1294,1
J2,1106,4,1398,2464,1358,1
J36,982,5,1438,2498,1516,1
J15,850,6,1462,2501,1651,1
J5,862,7,1559,2535,1673,1
J47,866,2,1646,2544,1678,1
J35,1090,7,1685,2631,1541,1
J39,1084,2,1720,2701,1617,1
J4,1212,5,1767,2784,1572,1
J12,1074,8,1839,2818,1744,1
J24,1098,6,1929,2843,1745,1
J37,1016,9,2003,2916,1900,1
J19,954,6,2075,2926,1972,1
J40,882,4,2144,3029,2147,1
J26,896,1,2222,3046,2150,1
J11,1288,4,2289,3197,1909,1
J48,1174,4,2381,3263,2089,1
J43,1090,10,2395,3269,2179,1
J28,928,3,2455,3313,2385,1

TT,TWT,T_max,NT
49761,269492,2385,37

Metric,Value
Objective optimized,NT
Runtime (s),26.961277961730957
Iterations,10
d,25
Seed,42
