Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J49,768,7,0,384,0,0
J10,792,5,14,443,0,0
J41,724,9,35,502,0,0
J39,886,2,72,629,0,0
J21,670,5,124,668,0,0
J42,956,2,154,746,0,0
J47,1092,2,201,869,0,0
J20,1226,2,259,997,0,0
J43,1078,10,306,1050,0,0
J11,1204,4,345,1145,0,0
J26,1232,1,356,1204,0,0
J31,1352,9,436,1283,0,0
J25,1500,9,515,1376,0,0
J35,1554,7,588,1445,0,0
J2,812,4,679,1448,636,1
J33,1016,5,756,1460,444,1
J38,812,7,813,1508,696,1
J19,656,6,846,1547,891,1
J27,818,10,873,1620,802,1
J45,836,10,878,1625,789,1
J15,734,6,928,1703,969,1
J17,1022,2,998,1790,768,1
J14,722,3,1049,1811,1089,1
J8,908,7,1127,1883,975,1
J44,926,9,1197,1919,993,1
J13,998,8,1201,1993,995,1
J24,1026,6,1292,2058,1032,1
J48,1154,4,1353,2111,957,1
J16,1212,5,1399,2214,1002,1
J9,914,8,1452,2244,1330,1
J22,1138,1,1494,2326,1188,1
J29,962,7,1531,2359,1397,1
J40,938,4,1580,2387,1449,1
J18,1250,8,1592,2451,1201,1
J23,906,10,1688,2472,1566,1
J12,882,8,1751,2557,1675,1
J36,1152,5,1839,2624,1472,1
J1,1222,7,1931,2707,1485,1
J37,818,9,1949,2710,1892,1
J30,1030,4,2043,2763,1733,1
J46,1186,5,2054,2842,1656,1
J28,936,3,2144,2916,1980,1
J34,1018,3,2226,2947,1929,1
J7,1102,3,2273,3022,1920,1
J50,1124,8,2331,3026,1902,1
J4,844,5,2415,3116,2272,1
J3,1232,8,2506,3215,1983,1
J6,1104,10,2579,3329,2225,1
J32,1218,3,2589,3422,2204,1
J5,1230,7,2667,3497,2267,1

TT,TWT,T_max,NT
49764,300985,2272,36

Metric,Value
Objective optimized,NT
Runtime (s),35.670223236083984
Iterations,10
d,25
Seed,42
