Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J35,782,7,0,391,0,0
J12,1110,8,1,605,0,0
J49,828,7,20,700,0,0
J42,698,2,32,730,32,1
J3,722,8,57,757,35,1
J1,758,7,75,763,5,1
J23,840,10,87,833,0,0
J44,880,9,99,847,0,0
J50,852,8,150,942,90,1
J27,1018,10,169,948,0,0
J24,738,6,221,970,232,1
J38,896,7,241,1031,135,1
J6,1132,10,263,1116,0,0
J40,1012,4,339,1147,135,1
J13,1014,8,398,1196,182,1
J45,968,10,492,1241,273,1
J43,1038,10,561,1252,214,1
J46,742,5,604,1299,557,1
J9,952,8,631,1385,433,1
J28,834,3,666,1471,637,1
J31,956,9,728,1528,572,1
J41,1096,9,795,1594,498,1
J18,978,8,874,1604,626,1
J29,1114,7,882,1698,584,1
J19,1232,6,967,1776,544,1
J8,1334,7,1033,1839,505,1
J25,988,9,1115,1861,873,1
J11,844,4,1176,1918,1074,1
J5,992,7,1252,1940,948,1
J48,634,4,1294,1950,1316,1
J30,1004,4,1370,2005,1001,1
J10,846,5,1437,2097,1251,1
J37,1100,9,1470,2147,1047,1
J15,990,6,1536,2162,1172,1
J33,828,5,1600,2259,1431,1
J2,1062,4,1618,2270,1208,1
J4,1168,5,1690,2368,1200,1
J16,1282,5,1775,2448,1166,1
J36,1210,5,1857,2510,1300,1
J7,810,3,1949,2526,1716,1
J17,938,2,1962,2594,1656,1
J32,1038,3,2022,2682,1644,1
J21,1234,5,2090,2774,1540,1
J14,882,3,2130,2849,1967,1
J47,912,2,2223,2880,1968,1
J34,1120,3,2256,2974,1854,1
J26,926,1,2266,3052,2126,1
J22,726,1,2338,3070,2344,1
J20,1174,2,2349,3160,1986,1
J39,1240,2,2405,3274,2034,1

TT,TWT,T_max,NT
42111,174072,2344,43

Metric,Value
Objective optimized,TWT
Runtime (s),61.258947134017944
Iterations,10
d,25
Seed,42
