Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J24,682,6,0,341,0,0
J4,800,5,2,417,0,0
J28,792,3,32,450,0,0
J46,860,5,46,510,0,0
J25,878,9,69,580,0,0
J27,662,10,70,623,0,0
J19,778,6,78,721,0,0
J9,1024,8,135,839,0,0
J20,1240,2,208,939,0,0
J33,1110,5,213,1015,0,0
J7,1000,3,241,1018,18,1
J47,1294,2,258,1149,0,0
J18,924,8,276,1244,320,1
J11,866,4,347,1300,434,1
J12,684,8,407,1314,630,1
J10,874,5,410,1349,475,1
J36,734,5,415,1401,667,1
J15,706,6,438,1405,699,1
J39,718,2,519,1422,704,1
J8,654,7,520,1444,790,1
J49,612,7,540,1489,877,1
J16,690,5,578,1541,851,1
J3,906,8,636,1589,683,1
J35,1008,7,661,1634,626,1
J45,886,10,704,1712,826,1
J23,982,10,761,1736,754,1
J37,734,9,839,1767,1033,1
J31,886,9,932,1816,930,1
J32,964,3,982,1887,923,1
J14,852,3,1070,1928,1076,1
J22,730,1,1104,1939,1209,1
J43,1276,10,1123,2033,757,1
J48,1050,4,1179,2054,1004,1
J17,990,2,1267,2132,1142,1
J21,928,5,1315,2148,1220,1
J30,986,4,1323,2211,1225,1
J26,912,1,1421,2270,1358,1
J1,1058,7,1499,2363,1305,1
J2,988,4,1565,2458,1470,1
J5,988,7,1611,2488,1500,1
J50,1222,8,1628,2497,1275,1
J34,1144,3,1700,2592,1448,1
J40,1160,4,1766,2660,1500,1
J44,1270,9,1843,2705,1435,1
J6,1034,10,1897,2727,1693,1
J41,1110,9,1937,2826,1716,1
J29,1240,7,1991,2888,1648,1
J38,1304,7,2037,2957,1653,1
J13,1422,8,2089,3045,1623,1
J42,1402,2,2180,3123,1721,1

TT,TWT,T_max,NT
41218,244254,1721,39

Metric,Value
Objective optimized,T_max
Runtime (s),40.08969306945801
Iterations,10
d,25
Seed,42
