Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J17,826,2,0,413,0,0
J28,488,3,19,419,0,0
J21,560,5,30,508,0,0
J32,822,3,62,642,0,0
J6,1060,10,136,747,0,0
J7,918,3,162,783,0,0
J29,946,7,178,869,0,0
J47,1072,2,211,963,0,0
J22,1018,1,218,991,0,0
J33,1122,5,304,1109,0,0
J18,1342,8,352,1208,0,0
J50,1324,8,369,1302,0,0
J13,656,8,438,1346,690,1
J40,828,4,461,1380,552,1
J41,830,9,477,1441,611,1
J8,1018,7,568,1485,467,1
J9,1004,8,616,1583,579,1
J2,1178,4,646,1663,485,1
J15,878,6,724,1731,853,1
J5,934,7,745,1776,842,1
J4,1026,5,775,1816,790,1
J26,940,1,841,1907,967,1
J34,870,3,856,1958,1088,1
J31,784,9,906,2019,1235,1
J38,930,7,975,2024,1094,1
J3,1050,8,988,2040,990,1
J44,976,9,1080,2054,1078,1
J48,966,4,1108,2115,1149,1
J20,892,2,1130,2160,1268,1
J36,914,5,1186,2217,1303,1
J39,768,2,1274,2243,1475,1
J35,950,7,1348,2337,1387,1
J1,968,7,1389,2434,1466,1
J37,1148,9,1445,2499,1351,1
J45,1052,10,1495,2542,1490,1
J24,1064,6,1556,2570,1506,1
J49,1120,7,1644,2590,1470,1
J43,928,10,1707,2662,1734,1
J10,1370,5,1766,2744,1374,1
J12,1096,8,1863,2813,1717,1
J14,880,3,1925,2868,1988,1
J25,986,9,1968,2887,1901,1
J11,868,4,2045,2953,2085,1
J27,964,10,2099,3028,2064,1
J30,1044,4,2147,3040,1996,1
J19,1064,6,2219,3138,2074,1
J46,1106,5,2299,3164,2058,1
J16,1248,5,2333,3265,2017,1
J23,1094,10,2431,3289,2195,1
J42,1180,2,2516,3424,2244,1

TT,TWT,T_max,NT
51633,318849,2244,38

Metric,Value
Objective optimized,NT
Runtime (s),29.822779893875122
Iterations,10
d,25
Seed,42
