Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J24,682,6,0,341,0,0
J28,792,3,2,411,0,0
J10,874,5,16,537,0,0
J49,612,7,21,582,0,0
J45,886,10,59,660,0,0
J12,684,8,116,674,0,0
J16,690,5,119,726,36,1
J21,928,5,177,738,0,0
J27,662,10,185,780,118,1
J3,906,8,193,900,0,0
J6,1034,10,218,922,0,0
J33,1110,5,258,1042,0,0
J20,1240,2,286,1152,0,0
J44,1270,9,291,1252,0,0
J42,1402,2,345,1362,0,0
J19,778,6,390,1421,643,1
J46,860,5,447,1472,612,1
J25,878,9,470,1518,640,1
J7,1000,3,471,1572,572,1
J26,912,1,488,1634,722,1
J8,654,7,566,1656,1002,1
J9,1024,8,586,1754,730,1
J4,800,5,659,1838,1038,1
J43,1276,10,689,1925,649,1
J11,866,4,745,1981,1115,1
J13,1422,8,805,2069,647,1
J15,706,6,896,2073,1367,1
J35,1008,7,977,2118,1110,1
J18,924,8,1020,2213,1289,1
J17,990,2,1091,2230,1240,1
J31,886,9,1139,2279,1393,1
J14,852,3,1189,2320,1468,1
J1,1058,7,1223,2413,1355,1
J50,1222,8,1289,2422,1200,1
J39,718,2,1361,2439,1721,1
J48,1050,4,1362,2479,1429,1
J36,734,5,1450,2531,1797,1
J23,982,10,1473,2555,1573,1
J34,1144,3,1551,2643,1499,1
J37,734,9,1617,2674,1940,1
J2,988,4,1710,2769,1781,1
J38,1304,7,1756,2835,1531,1
J41,1110,9,1808,2934,1824,1
J29,1240,7,1862,2987,1747,1
J5,988,7,1908,3017,2029,1
J30,986,4,1925,3039,2053,1
J40,1160,4,2023,3122,1962,1
J47,1294,2,2100,3209,1915,1
J22,730,1,2118,3220,2490,1
J32,964,3,2137,3281,2317,1

TT,TWT,T_max,NT
48554,261286,2490,37

Metric,Value
Objective optimized,NT
Runtime (s),26.826900005340576
Iterations,10
d,25
Seed,42
