Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J6,624,10,0,312,0,0
J33,716,5,17,410,0,0
J50,664,8,33,439,0,0
J10,836,5,91,628,0,0
J25,632,9,138,638,6,1
J31,806,9,140,724,0,0
J1,770,7,185,791,21,1
J36,866,5,201,813,0,0
J35,1056,7,253,911,0,0
J23,848,10,294,928,80,1
J45,920,10,316,968,48,1
J12,874,8,363,983,109,1
J48,818,4,402,1070,252,1
J9,990,8,415,1100,110,1
J44,920,9,509,1173,253,1
J18,1166,8,552,1246,80,1
J16,1154,5,648,1309,155,1
J3,1080,8,655,1386,306,1
J27,1078,10,718,1458,380,1
J39,900,2,789,1493,593,1
J46,1026,5,863,1585,559,1
J8,1036,7,897,1664,628,1
J41,1258,9,913,1704,446,1
J37,1258,9,965,1759,501,1
J13,1138,8,1022,1794,656,1
J43,934,10,1024,1866,932,1
J49,1156,7,1106,1977,821,1
J19,1226,6,1139,2037,811,1
J2,960,4,1233,2136,1176,1
J15,1068,6,1323,2173,1105,1
J29,978,7,1398,2209,1231,1
J30,836,4,1475,2254,1418,1
J21,966,5,1532,2302,1336,1
J4,1240,5,1595,2349,1109,1
J24,1322,6,1668,2452,1130,1
J5,1314,7,1744,2549,1235,1
J38,1354,7,1801,2611,1257,1
J32,1020,3,1840,2619,1599,1
J34,770,3,1898,2671,1901,1
J7,1042,3,1994,2703,1661,1
J40,1122,4,2023,2801,1679,1
J28,1200,3,2058,2851,1651,1
J11,1064,4,2152,2946,1882,1
J42,792,2,2176,2968,2176,1
J14,1186,3,2218,3067,1881,1
J47,1324,2,2223,3155,1831,1
J20,1030,2,2319,3194,2164,1
J26,1062,1,2363,3223,2161,1
J22,1100,1,2374,3238,2138,1
J17,1282,2,2412,3384,2102,1

TT,TWT,T_max,NT
43570,179502,2176,43

Metric,Value
Objective optimized,TWT
Runtime (s),57.540579080581665
Iterations,10
d,25
Seed,42
