Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J26,940,1,0,470,0,0
J6,1060,10,15,590,0,0
J40,828,4,41,624,0,0
J7,918,3,57,660,0,0
J28,488,3,73,666,178,1
J1,968,7,84,831,0,0
J50,1324,8,140,920,0,0
J13,656,8,209,964,308,1
J9,1004,8,232,1062,58,1
J32,822,3,262,1097,275,1
J17,826,2,336,1174,348,1
J3,1050,8,355,1190,140,1
J35,950,7,447,1284,334,1
J19,1064,6,488,1312,248,1
J29,946,7,568,1372,426,1
J14,880,3,601,1427,547,1
J12,1096,8,644,1496,400,1
J21,560,5,706,1505,945,1
J39,768,2,738,1531,763,1
J48,966,4,812,1585,619,1
J47,1072,2,834,1679,607,1
J34,870,3,841,1730,860,1
J45,1052,10,891,1773,721,1
J44,976,9,952,1787,811,1
J31,784,9,980,1848,1064,1
J33,1122,5,1049,1929,807,1
J15,878,6,1097,1997,1119,1
J24,1064,6,1118,2025,961,1
J4,1026,5,1206,2065,1039,1
J38,930,7,1272,2070,1140,1
J5,934,7,1285,2134,1200,1
J20,892,2,1315,2186,1294,1
J8,1018,7,1371,2230,1212,1
J42,1180,2,1419,2307,1127,1
J11,868,4,1459,2373,1505,1
J37,1148,9,1513,2439,1291,1
J49,1120,7,1563,2452,1332,1
J41,830,9,1626,2542,1712,1
J25,986,9,1717,2585,1599,1
J43,928,10,1794,2657,1729,1
J36,914,5,1853,2714,1800,1
J22,1018,1,1941,2761,1743,1
J46,1106,5,2027,2769,1663,1
J27,964,10,2061,2857,1893,1
J16,1248,5,2109,2941,1693,1
J30,1044,4,2207,2953,1909,1
J23,1094,10,2279,2976,1882,1
J2,1178,4,2364,3093,1915,1
J18,1342,8,2442,3215,1873,1
J10,1370,5,2459,3297,1927,1

TT,TWT,T_max,NT
47017,285014,1927,44

Metric,Value
Objective optimized,T_max
Runtime (s),45.66225719451904
Iterations,10
d,25
Seed,42
