Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J25,974,9,0,487,0,0
J20,928,2,7,631,0,0
J34,946,3,26,665,0,0
J38,1140,7,42,830,0,0
J42,672,2,84,891,219,1
J44,754,9,86,929,175,1
J18,860,8,124,1011,151,1
J37,834,9,137,1068,234,1
J7,944,3,163,1092,148,1
J49,934,7,207,1131,197,1
J32,924,3,239,1215,291,1
J39,830,2,262,1225,395,1
J31,962,9,320,1263,301,1
J43,1026,10,405,1353,327,1
J36,1014,5,449,1446,432,1
J6,984,10,457,1492,508,1
J3,1140,8,467,1531,391,1
J10,1020,5,546,1581,561,1
J21,998,5,621,1604,606,1
J46,1138,5,719,1685,547,1
J8,952,7,795,1708,756,1
J33,860,5,819,1770,910,1
J1,866,7,872,1794,928,1
J27,630,10,918,1828,1198,1
J4,1114,5,937,1894,780,1
J29,1008,7,982,1953,945,1
J28,1096,3,994,2040,944,1
J35,970,7,1063,2051,1081,1
J2,1056,4,1151,2098,1042,1
J22,910,1,1203,2130,1220,1
J12,984,8,1205,2152,1168,1
J17,1194,2,1254,2239,1045,1
J14,994,3,1338,2347,1353,1
J30,806,4,1399,2349,1543,1
J24,788,6,1472,2371,1583,1
J45,1130,10,1516,2382,1252,1
J40,1258,4,1540,2474,1216,1
J11,1222,4,1603,2567,1345,1
J41,976,9,1669,2629,1653,1
J26,916,1,1676,2652,1736,1
J50,1150,8,1749,2691,1541,1
J48,890,4,1839,2715,1825,1
J16,1118,5,1900,2812,1694,1
J19,936,6,1947,2823,1887,1
J47,1044,2,1958,2874,1830,1
J13,1050,8,2043,2962,1912,1
J23,1304,10,2138,2990,1686,1
J15,1332,6,2223,3118,1786,1
J5,1292,7,2242,3159,1867,1
J9,1332,8,2339,3246,1914,1

TT,TWT,T_max,NT
47123,273223,1914,46

Metric,Value
Objective optimized,T_max
Runtime (s),48.67930579185486
Iterations,10
d,25
Seed,42
