Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,724,8,0,362,0,0
J24,794,6,10,442,0,0
J5,810,7,36,515,0,0
J25,1056,9,67,606,0,0
J11,880,4,107,687,0,0
J44,820,9,131,712,0,0
J40,888,4,165,795,0,0
J31,880,9,211,844,0,0
J22,1192,1,275,894,0,0
J10,1040,5,313,991,0,0
J48,1288,4,358,1078,0,0
J18,1142,8,384,1142,0,0
J36,1376,5,469,1313,0,0
J45,686,10,507,1325,639,1
J37,892,9,525,1376,484,1
J39,970,2,604,1464,494,1
J23,740,10,612,1477,737,1
J15,840,6,666,1539,699,1
J41,862,9,736,1563,701,1
J35,886,7,763,1591,705,1
J38,848,7,837,1687,839,1
J27,972,10,894,1735,763,1
J49,1006,7,953,1772,766,1
J28,838,3,981,1844,1006,1
J1,1138,7,1019,1894,756,1
J12,898,8,1084,1895,997,1
J21,984,5,1152,1957,973,1
J20,962,2,1216,1963,1001,1
J43,1136,10,1281,2031,895,1
J32,940,3,1343,2143,1203,1
J42,874,2,1427,2201,1327,1
J30,1252,4,1455,2320,1068,1
J34,944,3,1544,2365,1421,1
J16,930,5,1606,2374,1444,1
J4,1096,5,1608,2383,1287,1
J17,1004,2,1695,2475,1471,1
J47,1044,2,1778,2550,1506,1
J29,1286,7,1852,2682,1396,1
J50,1124,8,1892,2685,1561,1
J26,910,1,1970,2781,1871,1
J14,1210,3,2045,2854,1644,1
J6,1152,10,2116,2912,1760,1
J13,1280,8,2168,2975,1695,1
J7,904,3,2262,2976,2072,1
J19,922,6,2297,3029,2107,1
J33,952,5,2394,3058,2106,1
J2,1288,4,2441,3205,1917,1
J46,1300,5,2445,3304,2004,1
J8,1170,7,2508,3312,2142,1
J9,1050,8,2597,3435,2385,1

TT,TWT,T_max,NT
47842,261290,2385,37

Metric,Value
Objective optimized,NT
Runtime (s),27.57665991783142
Iterations,10
d,25
Seed,42
