Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J6,1104,10,0,552,0,0
J20,1226,2,10,672,0,0
J49,768,7,57,759,0,0
J17,1022,2,71,846,0,0
J38,812,7,122,867,55,1
J32,1218,3,155,936,0,0
J48,1154,4,233,996,0,0
J45,836,10,279,1001,165,1
J41,724,9,329,1058,334,1
J15,734,6,366,1136,402,1
J21,670,5,436,1158,488,1
J39,886,2,466,1228,342,1
J9,914,8,518,1269,355,1
J29,962,7,560,1341,379,1
J27,818,10,609,1420,602,1
J44,926,9,614,1456,530,1
J2,812,4,618,1459,647,1
J12,882,8,695,1544,662,1
J10,792,5,783,1603,811,1
J1,1222,7,804,1686,464,1
J16,1212,5,822,1758,546,1
J3,1232,8,875,1857,625,1
J14,722,3,948,1878,1156,1
J34,1018,3,1026,1909,891,1
J19,656,6,1073,1948,1292,1
J8,908,7,1100,2001,1093,1
J23,906,10,1170,2022,1116,1
J43,1078,10,1233,2075,997,1
J13,998,8,1272,2138,1140,1
J28,936,3,1363,2212,1276,1
J30,1030,4,1445,2265,1235,1
J24,1026,6,1456,2330,1304,1
J47,1092,2,1517,2406,1314,1
J40,938,4,1575,2434,1496,1
J33,1016,5,1587,2445,1429,1
J5,1230,7,1644,2505,1275,1
J4,844,5,1740,2592,1748,1
J42,956,2,1831,2594,1638,1
J7,1102,3,1878,2669,1567,1
J37,818,9,1936,2672,1854,1
J11,1204,4,2030,2767,1563,1
J46,1186,5,2041,2846,1660,1
J22,1138,1,2131,2928,1790,1
J50,1124,8,2168,2932,1808,1
J36,1152,5,2252,2999,1847,1
J26,1232,1,2344,3075,1843,1
J18,1250,8,2424,3127,1877,1
J31,1352,9,2520,3218,1866,1
J25,1500,9,2599,3349,1849,1
J35,1554,7,2672,3449,1895,1

TT,TWT,T_max,NT
49226,279848,1895,44

Metric,Value
Objective optimized,T_max
Runtime (s),38.96293616294861
Iterations,10
d,25
Seed,42
