Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J37,834,9,0,417,0,0
J44,754,9,26,535,0,0
J12,984,8,64,583,0,0
J6,984,10,113,664,0,0
J27,630,10,123,698,68,1
J49,934,7,142,778,0,0
J24,788,6,174,800,12,1
J13,1050,8,218,919,0,0
J18,860,8,313,1001,141,1
J31,962,9,326,1045,83,1
J1,866,7,411,1069,203,1
J41,976,9,457,1143,167,1
J43,1026,10,464,1250,224,1
J35,970,7,508,1261,291,1
J8,952,7,596,1327,375,1
J25,974,9,620,1348,374,1
J48,890,4,627,1410,520,1
J45,1130,10,688,1447,317,1
J50,1150,8,712,1540,390,1
J3,1140,8,802,1661,521,1
J23,1304,10,881,1729,425,1
J19,936,6,966,1756,820,1
J29,1008,7,977,1840,832,1
J21,998,5,989,1883,885,1
J32,924,3,1087,1976,1052,1
J4,1114,5,1110,2052,938,1
J5,1292,7,1155,2093,801,1
J46,1138,5,1252,2184,1046,1
J9,1332,8,1328,2252,920,1
J42,672,2,1413,2322,1650,1
J15,1332,6,1415,2416,1084,1
J38,1140,7,1434,2497,1357,1
J30,806,4,1476,2499,1693,1
J10,1020,5,1549,2555,1535,1
J16,1118,5,1624,2652,1534,1
J2,1056,4,1671,2708,1652,1
J33,860,5,1723,2770,1910,1
J36,1014,5,1776,2865,1851,1
J40,1258,4,1784,2916,1658,1
J7,944,3,1847,2940,1996,1
J39,830,2,1891,2950,2120,1
J11,1222,4,1949,3046,1824,1
J28,1096,3,2015,3143,2047,1
J14,994,3,2084,3224,2230,1
J34,946,3,2145,3234,2288,1
J47,1044,2,2161,3302,2258,1
J20,928,2,2246,3407,2479,1
J17,1194,2,2265,3461,2267,1
J26,916,1,2349,3484,2568,1
J22,910,1,2422,3516,2606,1

TT,TWT,T_max,NT
52012,203685,2606,44

Metric,Value
Objective optimized,TWT
Runtime (s),5.405902147293091
Iterations,5
k,4
Seed,42
