Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J49,768,7,0,384,0,0
J44,926,9,14,504,0,0
J38,812,7,18,538,0,0
J15,734,6,51,625,0,0
J41,724,9,121,670,0,0
J14,722,3,158,702,0,0
J21,670,5,236,749,79,1
J19,656,6,266,788,132,1
J4,844,5,293,875,31,1
J27,818,10,384,948,130,1
J37,818,9,389,951,133,1
J8,908,7,483,1026,118,1
J23,906,10,553,1047,141,1
J9,914,8,616,1127,213,1
J2,812,4,658,1141,329,1
J6,1104,10,735,1331,227,1
J22,1138,1,745,1413,275,1
J12,882,8,782,1498,616,1
J17,1022,2,870,1585,563,1
J28,936,3,921,1659,723,1
J39,886,2,1003,1688,802,1
J42,956,2,1055,1690,734,1
J45,836,10,1102,1695,859,1
J13,998,8,1152,1773,775,1
J47,1092,2,1243,1849,757,1
J29,962,7,1301,1882,920,1
J40,938,4,1350,1910,972,1
J10,792,5,1362,1969,1177,1
J24,1026,6,1383,2050,1024,1
J1,1222,7,1444,2171,949,1
J48,1154,4,1462,2213,1059,1
J16,1212,5,1508,2316,1104,1
J33,1016,5,1561,2327,1311,1
J30,1030,4,1618,2380,1350,1
J43,1078,10,1629,2433,1355,1
J7,1102,3,1668,2511,1409,1
J36,1152,5,1726,2578,1426,1
J46,1186,5,1818,2657,1471,1
J50,1124,8,1908,2661,1537,1
J20,1226,2,1992,2844,1618,1
J26,1232,1,2039,2903,1671,1
J32,1218,3,2119,2988,1770,1
J34,1018,3,2197,3020,2002,1
J11,1204,4,2244,3117,1913,1
J5,1230,7,2255,3177,1947,1
J31,1352,9,2351,3251,1899,1
J18,1250,8,2430,3311,2061,1
J35,1554,7,2526,3401,1847,1
J3,1232,8,2617,3500,2268,1
J25,1500,9,2690,3615,2115,1

TT,TWT,T_max,NT,,,
45812,255699,2268,44,,,
