Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J10,836,5,0,418,0,0
J35,1056,7,47,575,0,0
J48,818,4,88,641,0,0
J24,1322,6,101,762,0,0
J2,960,4,177,863,0,0
J11,1064,4,267,958,0,0
J17,1282,2,291,1055,0,0
J3,1080,8,365,1112,32,1
J33,716,5,428,1159,443,1
J15,1068,6,444,1196,128,1
J13,1138,8,519,1214,76,1
J50,664,8,521,1243,579,1
J25,632,9,579,1253,621,1
J31,806,9,581,1339,533,1
J27,1078,10,626,1405,327,1
J6,624,10,697,1440,816,1
J34,770,3,714,1501,731,1
J1,770,7,810,1575,805,1
J20,1030,2,826,1614,584,1
J43,934,10,870,1652,718,1
J38,1354,7,952,1714,360,1
J42,792,2,991,1768,976,1
J30,836,4,1033,1821,985,1
J9,990,8,1090,1863,873,1
J46,1026,5,1184,1948,922,1
J23,848,10,1218,1965,1117,1
J36,866,5,1240,2014,1148,1
J7,1042,3,1292,2076,1034,1
J40,1122,4,1321,2191,1069,1
J49,1156,7,1356,2288,1132,1
J8,1036,7,1389,2365,1329,1
J12,874,8,1405,2380,1506,1
J39,900,2,1444,2414,1514,1
J45,920,10,1518,2454,1534,1
J44,920,9,1565,2500,1580,1
J14,1186,3,1608,2597,1411,1
J21,966,5,1613,2645,1679,1
J29,978,7,1676,2681,1703,1
J26,1062,1,1753,2683,1621,1
J32,1020,3,1764,2691,1671,1
J5,1314,7,1822,2843,1529,1
J4,1240,5,1879,2890,1650,1
J47,1324,2,1952,2969,1645,1
J16,1154,5,2048,3029,1875,1
J22,1100,1,2055,3038,1938,1
J18,1166,8,2093,3111,1945,1
J28,1200,3,2189,3161,1961,1
J19,1226,6,2283,3221,1995,1
J41,1258,9,2377,3253,1995,1
J37,1258,9,2429,3308,2050,1

TT,TWT,T_max,NT,,,
50140,287185,2050,43,,,
