Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J24,682,6,0,341,0,0
J4,800,5,2,417,0,0
J28,792,3,32,450,0,0
J33,1110,5,46,601,0,0
J16,690,5,74,653,0,0
J12,684,8,132,667,0,0
J9,1024,8,135,801,0,0
J7,1000,3,208,812,0,0
J3,906,8,225,949,43,1
J45,886,10,250,1027,141,1
J27,662,10,307,1043,381,1
J17,990,2,315,1099,109,1
J37,734,9,363,1163,429,1
J19,778,6,456,1246,468,1
J46,860,5,513,1297,437,1
J10,874,5,536,1332,458,1
J50,1222,8,541,1393,171,1
J18,924,8,613,1501,577,1
J8,654,7,684,1523,869,1
J49,612,7,704,1568,956,1
J15,706,6,742,1572,866,1
J5,988,7,823,1603,615,1
J11,866,4,840,1661,795,1
J39,718,2,900,1678,960,1
J2,988,4,901,1775,787,1
J32,964,3,947,1819,855,1
J22,730,1,1035,1830,1100,1
J36,734,5,1054,1882,1148,1
J35,1008,7,1077,1927,919,1
J30,986,4,1120,1949,963,1
J40,1160,4,1218,2060,900,1
J25,878,9,1295,2106,1228,1
J44,1270,9,1296,2151,881,1
J29,1240,7,1350,2288,1048,1
J31,886,9,1396,2337,1451,1
J14,852,3,1446,2378,1526,1
J26,912,1,1480,2437,1525,1
J43,1276,10,1558,2524,1248,1
J21,928,5,1614,2536,1608,1
J23,982,10,1622,2560,1578,1
J1,1058,7,1700,2653,1595,1
J48,1050,4,1766,2657,1607,1
J6,1034,10,1854,2679,1645,1
J41,1110,9,1894,2778,1668,1
J34,1144,3,1948,2866,1722,1
J20,1240,2,2014,2951,1711,1
J47,1294,2,2019,3064,1770,1
J38,1304,7,2037,3130,1826,1
J13,1422,8,2089,3218,1796,1
J42,1402,2,2180,3296,1894,1

TT,TWT,T_max,NT,,,
44274,250624,1894,42,,,
