Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J35,782,7,0,391,0,0
J22,726,1,1,423,0,0
J3,722,8,12,488,0,0
J33,828,5,30,585,0,0
J28,834,3,48,671,0,0
J42,698,2,110,701,3,1
J24,738,6,135,723,0,0
J48,634,4,155,729,95,1
J46,742,5,231,761,19,1
J49,828,7,258,856,28,1
J23,840,10,270,926,86,1
J31,956,9,282,983,27,1
J45,968,10,349,1028,60,1
J38,896,7,418,1086,190,1
J6,1132,10,440,1172,40,1
J44,880,9,516,1186,306,1
J9,952,8,567,1271,319,1
J27,1018,10,602,1277,259,1
J41,1096,9,654,1386,290,1
J13,1014,8,733,1453,439,1
J18,978,8,827,1501,523,1
J1,758,7,835,1507,749,1
J10,846,5,847,1622,776,1
J25,988,9,880,1664,676,1
J4,1168,5,941,1776,608,1
J12,1110,8,1026,1891,781,1
J43,1038,10,1045,1902,864,1
J37,1100,9,1088,1977,877,1
J7,810,3,1154,1993,1183,1
J50,852,8,1167,2088,1236,1
J40,1012,4,1186,2119,1107,1
J11,844,4,1245,2176,1332,1
J5,992,7,1321,2180,1188,1
J30,1004,4,1363,2225,1221,1
J32,1038,3,1430,2305,1267,1
J19,1232,6,1498,2386,1154,1
J8,1334,7,1564,2460,1126,1
J15,990,6,1646,2475,1485,1
J36,1210,5,1710,2570,1360,1
J29,1114,7,1802,2664,1550,1
J16,1282,5,1887,2728,1446,1
J2,1062,4,1969,2739,1677,1
J17,938,2,2041,2816,1878,1
J14,882,3,2101,2893,2011,1
J47,912,2,2194,2924,2012,1
J21,1234,5,2227,3016,1782,1
J34,1120,3,2267,3110,1990,1
J26,926,1,2277,3188,2262,1
J20,1174,2,2349,3274,2100,1
J39,1240,2,2405,3367,2127,1

TT,TWT,T_max,NT,,,
42509,198247,2262,44,,,
