Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J27,696,10,0,348,0,0
J6,678,10,57,412,0,0
J17,750,2,112,488,0,0
J26,632,1,154,576,0,0
J41,624,9,161,613,0,0
J33,750,5,190,694,0,0
J49,954,7,253,788,0,0
J40,768,4,285,841,73,1
J3,1022,8,321,907,0,0
J28,1082,3,384,994,0,0
J15,1014,6,394,1008,0,0
J18,786,8,446,1064,278,1
J42,1032,2,518,1165,133,1
J36,810,5,523,1202,392,1
J21,820,5,614,1287,467,1
J48,788,4,668,1372,584,1
J23,842,10,729,1383,541,1
J20,928,2,773,1410,482,1
J13,856,8,818,1442,586,1
J31,902,9,844,1494,592,1
J11,1062,4,935,1534,472,1
J46,904,5,980,1598,694,1
J44,1034,9,1045,1680,646,1
J1,1068,7,1126,1759,691,1
J10,1082,5,1155,1821,739,1
J16,1088,5,1200,1901,813,1
J38,944,7,1210,1921,977,1
J7,1078,3,1296,1972,894,1
J35,1108,7,1375,2041,933,1
J22,948,1,1467,2077,1129,1
J34,838,3,1538,2104,1266,1
J2,930,4,1636,2218,1288,1
J32,1056,3,1664,2310,1254,1
J29,1114,7,1686,2368,1254,1
J30,1056,4,1749,2393,1337,1
J9,1084,8,1822,2498,1414,1
J4,1166,5,1824,2501,1335,1
J37,1108,9,1897,2674,1566,1
J25,1140,9,1925,2683,1543,1
J45,1056,10,2003,2732,1676,1
J8,1118,7,2076,2841,1723,1
J39,1298,2,2158,2864,1566,1
J50,1344,8,2234,2962,1618,1
J43,1172,10,2295,3062,1890,1
J12,1036,8,2372,3109,2073,1
J24,1174,6,2413,3174,2000,1
J19,1440,6,2462,3359,1919,1
J5,1486,7,2521,3445,1959,1
J14,1376,3,2620,3489,2113,1
J47,1326,2,2707,3528,2202,1

TT,TWT,T_max,NT,,,
45112,267910,2202,40,,,
